question_text,question_group,group_size,survey_organisation,country,source_file,total_questions,unique_organizations,unique_countries
Do you think a computer or machine will replace your job within the next 10 years?,Concern_Personal_Job_Replacement_by_AI,35,"Schwartz Reisman Institute for Technology and Society, Policy, Elections and Representation Lab (PEARL)",Italy,university_of_toronto_oct_2023.pdf,35,3,27
Do you think a computer or machine will replace your job within the next 10 years?,Concern_Personal_Job_Replacement_by_AI,35,"Schwartz Reisman Institute for Technology and Society, Policy, Elections and Representation Lab (PEARL)",Chile,university_of_toronto_oct_2023.pdf,35,3,27
Do you think a computer or machine will replace your job within the next 10 years?,Concern_Personal_Job_Replacement_by_AI,35,"Schwartz Reisman Institute for Technology and Society, Policy, Elections and Representation Lab (PEARL)",France,university_of_toronto_oct_2023.pdf,35,3,27
Do you think a computer or machine will replace your job within the next 10 years?,Concern_Personal_Job_Replacement_by_AI,35,"Schwartz Reisman Institute for Technology and Society, Policy, Elections and Representation Lab (PEARL)",Japan,university_of_toronto_oct_2023.pdf,35,3,27
Do you think a computer or machine will replace your job within the next 10 years?,Concern_Personal_Job_Replacement_by_AI,35,"Schwartz Reisman Institute for Technology and Society, Policy, Elections and Representation Lab (PEARL)",Portugal,university_of_toronto_oct_2023.pdf,35,3,27
Do you think a computer or machine will replace your job within the next 10 years?,Concern_Personal_Job_Replacement_by_AI,35,"Schwartz Reisman Institute for Technology and Society, Policy, Elections and Representation Lab (PEARL)",Germany,university_of_toronto_oct_2023.pdf,35,3,27
Do you think a computer or machine will replace your job within the next 10 years?,Concern_Personal_Job_Replacement_by_AI,35,"Schwartz Reisman Institute for Technology and Society, Policy, Elections and Representation Lab (PEARL)",Australia,university_of_toronto_oct_2023.pdf,35,3,27
Do you think a computer or machine will replace your job within the next 10 years?,Concern_Personal_Job_Replacement_by_AI,35,"Schwartz Reisman Institute for Technology and Society, Policy, Elections and Representation Lab (PEARL)",Poland,university_of_toronto_oct_2023.pdf,35,3,27
Do you think a computer or machine will replace your job within the next 10 years?,Concern_Personal_Job_Replacement_by_AI,35,"Schwartz Reisman Institute for Technology and Society, Policy, Elections and Representation Lab (PEARL)",Canada,university_of_toronto_oct_2023.pdf,35,3,27
Do you think a computer or machine will replace your job within the next 10 years?,Concern_Personal_Job_Replacement_by_AI,35,"Schwartz Reisman Institute for Technology and Society, Policy, Elections and Representation Lab (PEARL)",U.K.,university_of_toronto_oct_2023.pdf,35,3,27
"Thinking about AI, how much do you agree or disagree with each of the following? — I am worried about my job being replaced by AI",Concern_Personal_Job_Replacement_by_AI,35,Public Perception of AI: Sentiment and Opportunity,"10-Country International (BRA, CAN, CHN, FRA, GER, JPN, MEX, KOR, UK, USA)",morning_consult_dec_2023.pdf,35,3,27
"Thinking about AI, how much do you agree or disagree with each of the following? — I am worried about my job being replaced by AI",Concern_Personal_Job_Replacement_by_AI,35,Public Perception of AI: Sentiment and Opportunity,US,morning_consult_dec_2023.pdf,35,3,27
"Thinking about AI, how much do you agree or disagree with each of the following? — I am worried about my job being replaced by AI",Concern_Personal_Job_Replacement_by_AI,35,Public Perception of AI: Sentiment and Opportunity,Canada,morning_consult_dec_2023.pdf,35,3,27
"Thinking about AI, how much do you agree or disagree with each of the following? — I am worried about my job being replaced by AI",Concern_Personal_Job_Replacement_by_AI,35,Public Perception of AI: Sentiment and Opportunity,UK,morning_consult_dec_2023.pdf,35,3,27
"Thinking about AI, how much do you agree or disagree with each of the following? — I am worried about my job being replaced by AI",Concern_Personal_Job_Replacement_by_AI,35,Public Perception of AI: Sentiment and Opportunity,Germany,morning_consult_dec_2023.pdf,35,3,27
"Thinking about AI, how much do you agree or disagree with each of the following? — I am worried about my job being replaced by AI",Concern_Personal_Job_Replacement_by_AI,35,Public Perception of AI: Sentiment and Opportunity,France,morning_consult_dec_2023.pdf,35,3,27
"Thinking about AI, how much do you agree or disagree with each of the following? — I am worried about my job being replaced by AI",Concern_Personal_Job_Replacement_by_AI,35,Public Perception of AI: Sentiment and Opportunity,Brazil,morning_consult_dec_2023.pdf,35,3,27
"Thinking about AI, how much do you agree or disagree with each of the following? — I am worried about my job being replaced by AI",Concern_Personal_Job_Replacement_by_AI,35,Public Perception of AI: Sentiment and Opportunity,Mexico,morning_consult_dec_2023.pdf,35,3,27
"Thinking about AI, how much do you agree or disagree with each of the following? — I am worried about my job being replaced by AI",Concern_Personal_Job_Replacement_by_AI,35,Public Perception of AI: Sentiment and Opportunity,Japan,morning_consult_dec_2023.pdf,35,3,27
"Thinking about AI, how much do you agree or disagree with each of the following? — I am worried about my job being replaced by AI",Concern_Personal_Job_Replacement_by_AI,35,Public Perception of AI: Sentiment and Opportunity,South Korea,morning_consult_dec_2023.pdf,35,3,27
"Thinking about AI, how much do you agree or disagree with each of the following? — I am worried about my job being replaced by AI",Concern_Personal_Job_Replacement_by_AI,35,Public Perception of AI: Sentiment and Opportunity,China,morning_consult_dec_2023.pdf,35,3,27
Would you [support or oppose] a legally enforced pause on advanced artificial intelligence research?,ungrouped_180,1,YouGov – “AI and the End of Humanity”,United States,yougov_jul_2023.pdf,1,1,1
Would you use an AI chatbot to get medical advice or mental health support?,ungrouped_181,1,YouGov – “AI and the End of Humanity”,United States,yougov_jul_2023.pdf,1,1,1
"Recently, many AI researchers, academics, and intellectuals signed onto this statement: ""Mitigating the risk of extinction from AI should be a global priority alongside other societal-scale risks such as pandemics and nuclear war."" Some notable names who signed onto this statement are: Artificial Intelligence pioneer Geoffrey HintonOpen AI CEO Sam AltmanBill GatesDoes this statement's support make you [more concerned about Artificial Intelligence, less concerned, or does it not make a difference] or does it not make a difference?",Influence_of_Expert_Opinion_on_AI_Concern,2,YouGov – “AI and the End of Humanity”,United States,yougov_jul_2023.pdf,2,1,1
"In a poll of AI researchers last year, half of researchers polled believe there is a significant chance AI causes human extinction. How does this fact make you feel about AI risk?",Influence_of_Expert_Opinion_on_AI_Concern,2,YouGov – “AI and the End of Humanity”,United States,yougov_jul_2023.pdf,2,1,1
How concerned are you about artificial intelligence being used in the following areas? Recommending which employees a company should hire,Concern_about_Specific_AI_Applications,8,Gallup & Bentley University,United States,gallup_apr_2024.pdf,8,2,2
How concerned are you about artificial intelligence being used in the following areas? Driving a car,Concern_about_Specific_AI_Applications,8,Gallup & Bentley University,United States,gallup_apr_2024.pdf,8,2,2
How concerned are you about artificial intelligence being used in the following areas? Recommending medical advice,Concern_about_Specific_AI_Applications,8,Gallup & Bentley University,United States,gallup_apr_2024.pdf,8,2,2
How concerned are you about artificial intelligence being used in the following areas? Recommending financial advice,Concern_about_Specific_AI_Applications,8,Gallup & Bentley University,United States,gallup_apr_2024.pdf,8,2,2
"How concerned are you about artificial intelligence being used in the following areas? Creating original artistic content such as pictures, videos, literature or scripts",Concern_about_Specific_AI_Applications,8,Gallup & Bentley University,United States,gallup_apr_2024.pdf,8,2,2
To what extent are you concerned about the use of Driverless cars?,Concern_about_Specific_AI_Applications,8,"Ada Lovelace Institute, The Alan Turing Institute, Kantar",United Kingdom,ada_lovelace_oct_2024.pdf,8,2,2
To what extent are you concerned about the use of Mental health chatbots?,Concern_about_Specific_AI_Applications,8,"Ada Lovelace Institute, The Alan Turing Institute, Kantar",United Kingdom,ada_lovelace_oct_2024.pdf,8,2,2
To what extent are you concerned about the use of Assessing welfare eligibility?,Concern_about_Specific_AI_Applications,8,"Ada Lovelace Institute, The Alan Turing Institute, Kantar",United Kingdom,ada_lovelace_oct_2024.pdf,8,2,2
How concerned are you about artificial intelligence being used in the following areas? Assisting students with homework or studying,Attitude_AI_for_Student_Use,2,Gallup & Bentley University,United States,gallup_apr_2024.pdf,2,2,1
"How likely do you think it is that students will be able use A.I. programs like ChatGPT to cheat on their schoolwork – very likely, somewhat likely, not too likely, or not at all likely?",Attitude_AI_for_Student_Use,2,National: Artificial intelligence use prompts concerns,United States,monmouth_jan_2023.pdf,2,2,1
"From the following list, what could businesses do to most reduce Americans' concerns around artificial intelligence? Select up to two options. Be transparent about how AI is used in business practices",Desired_Corporate_Actions_to_Reduce_Concern,6,Gallup & Bentley University,United States,gallup_apr_2024.pdf,6,1,1
"From the following list, what could businesses do to most reduce Americans' concerns around artificial intelligence? Select up to two options. Be clear about the sources of data used to power AI",Desired_Corporate_Actions_to_Reduce_Concern,6,Gallup & Bentley University,United States,gallup_apr_2024.pdf,6,1,1
"From the following list, what could businesses do to most reduce Americans' concerns around artificial intelligence? Select up to two options. Be clear about data privacy and security for AI products and services",Desired_Corporate_Actions_to_Reduce_Concern,6,Gallup & Bentley University,United States,gallup_apr_2024.pdf,6,1,1
"From the following list, what could businesses do to most reduce Americans' concerns around artificial intelligence? Select up to two options. Report on the number of jobs lost or created due to AI",Desired_Corporate_Actions_to_Reduce_Concern,6,Gallup & Bentley University,United States,gallup_apr_2024.pdf,6,1,1
"From the following list, what could businesses do to most reduce Americans' concerns around artificial intelligence? Select up to two options. Communicate what is being done to reduce risks associated with AI",Desired_Corporate_Actions_to_Reduce_Concern,6,Gallup & Bentley University,United States,gallup_apr_2024.pdf,6,1,1
"From the following list, what could businesses do to most reduce Americans' concerns around artificial intelligence? Select up to two options. Educate the general public about how to use AI",Desired_Corporate_Actions_to_Reduce_Concern,6,Gallup & Bentley University,United States,gallup_apr_2024.pdf,6,1,1
"Before today, had you heard of AI for Driverless cars?",Awareness_of_Specific_AI_Applications,8,"Ada Lovelace Institute, The Alan Turing Institute, Kantar",United Kingdom,ada_lovelace_oct_2024.pdf,8,1,1
"Before today, had you heard of AI for Facial recognition for policing?",Awareness_of_Specific_AI_Applications,8,"Ada Lovelace Institute, The Alan Turing Institute, Kantar",United Kingdom,ada_lovelace_oct_2024.pdf,8,1,1
"Before today, had you heard of AI for Large language models (e.g., ChatGPT)?",Awareness_of_Specific_AI_Applications,8,"Ada Lovelace Institute, The Alan Turing Institute, Kantar",United Kingdom,ada_lovelace_oct_2024.pdf,8,1,1
