question_text,category,survey_organisation,country,fieldwork_date,agreement,neutral,disagreement,n_respondents,response_scale,notes,source_file,extraction_date,non_response,data_quality,quality_issues
Which statement comes closer to your view: “I think AI will make the future better” or ”I think AI will make the future worse.”,AI_Sentiment,"Schwartz Reisman Institute for Technology and Society, Policy, Elections and Representation Lab (PEARL)",Chile,2023-10-01,54.0,25.0,20.0,1000.0,"Better, Unsure, Worse",Agreement is 'Better'. Disagreement is 'Worse'.,university_of_toronto_oct_2023.pdf,2025-07-06,,high,[]
Which statement comes closer to your view: “I think AI will make the future better” or ”I think AI will make the future worse.”,AI_Sentiment,"Schwartz Reisman Institute for Technology and Society, Policy, Elections and Representation Lab (PEARL)",21 countries,2023-10-01,51.0,30.0,19.0,1000.0,"Better, Unsure, Worse",Agreement is 'Better'. Disagreement is 'Worse'.,university_of_toronto_oct_2023.pdf,2025-07-06,,high,[]
Which statement comes closer to your view: “I think AI will make the future better” or ”I think AI will make the future worse.”,AI_Sentiment,"Schwartz Reisman Institute for Technology and Society, Policy, Elections and Representation Lab (PEARL)",Italy,2023-10-01,48.0,41.0,12.0,1000.0,"Better, Unsure, Worse",Agreement is 'Better'. Disagreement is 'Worse'.,university_of_toronto_oct_2023.pdf,2025-07-06,,high,[]
Which statement comes closer to your view: “I think AI will make the future better” or ”I think AI will make the future worse.”,AI_Sentiment,"Schwartz Reisman Institute for Technology and Society, Policy, Elections and Representation Lab (PEARL)",Japan,2023-10-01,47.0,41.0,12.0,1000.0,"Better, Unsure, Worse",Agreement is 'Better'. Disagreement is 'Worse'.,university_of_toronto_oct_2023.pdf,2025-07-06,,high,[]
Which statement comes closer to your view: “I think AI will make the future better” or ”I think AI will make the future worse.”,AI_Sentiment,"Schwartz Reisman Institute for Technology and Society, Policy, Elections and Representation Lab (PEARL)",Spain,2023-10-01,46.0,28.0,26.0,1000.0,"Better, Unsure, Worse",Agreement is 'Better'. Disagreement is 'Worse'.,university_of_toronto_oct_2023.pdf,2025-07-06,,high,[]
Which statement comes closer to your view: “I think AI will make the future better” or ”I think AI will make the future worse.”,AI_Sentiment,"Schwartz Reisman Institute for Technology and Society, Policy, Elections and Representation Lab (PEARL)",Poland,2023-10-01,43.0,30.0,27.0,1000.0,"Better, Unsure, Worse",Agreement is 'Better'. Disagreement is 'Worse'.,university_of_toronto_oct_2023.pdf,2025-07-06,,high,[]
Which statement comes closer to your view: “I think AI will make the future better” or ”I think AI will make the future worse.”,AI_Sentiment,"Schwartz Reisman Institute for Technology and Society, Policy, Elections and Representation Lab (PEARL)",Germany,2023-10-01,39.0,33.0,28.0,1000.0,"Better, Unsure, Worse",Agreement is 'Better'. Disagreement is 'Worse'.,university_of_toronto_oct_2023.pdf,2025-07-06,,high,[]
Which statement comes closer to your view: “I think AI will make the future better” or ”I think AI will make the future worse.”,AI_Sentiment,"Schwartz Reisman Institute for Technology and Society, Policy, Elections and Representation Lab (PEARL)",Portugal,2023-10-01,38.0,39.0,23.0,1000.0,"Better, Unsure, Worse",Agreement is 'Better'. Disagreement is 'Worse'.,university_of_toronto_oct_2023.pdf,2025-07-06,,high,[]
Which statement comes closer to your view: “I think AI will make the future better” or ”I think AI will make the future worse.”,AI_Sentiment,"Schwartz Reisman Institute for Technology and Society, Policy, Elections and Representation Lab (PEARL)",U.K.,2023-10-01,34.0,35.0,31.0,1000.0,"Better, Unsure, Worse",Agreement is 'Better'. Disagreement is 'Worse'.,university_of_toronto_oct_2023.pdf,2025-07-06,,high,[]
Which statement comes closer to your view: “I think AI will make the future better” or ”I think AI will make the future worse.”,AI_Sentiment,"Schwartz Reisman Institute for Technology and Society, Policy, Elections and Representation Lab (PEARL)",Canada,2023-10-01,34.0,33.0,33.0,1000.0,"Better, Unsure, Worse",Agreement is 'Better'. Disagreement is 'Worse'.,university_of_toronto_oct_2023.pdf,2025-07-06,,high,[]
Which statement comes closer to your view: “I think AI will make the future better” or ”I think AI will make the future worse.”,AI_Sentiment,"Schwartz Reisman Institute for Technology and Society, Policy, Elections and Representation Lab (PEARL)",U.S.,2023-10-01,32.0,32.0,36.0,1000.0,"Better, Unsure, Worse",Agreement is 'Better'. Disagreement is 'Worse'.,university_of_toronto_oct_2023.pdf,2025-07-06,,high,[]
Which statement comes closer to your view: “I think AI will make the future better” or ”I think AI will make the future worse.”,AI_Sentiment,"Schwartz Reisman Institute for Technology and Society, Policy, Elections and Representation Lab (PEARL)",Australia,2023-10-01,31.0,34.0,36.0,1000.0,"Better, Unsure, Worse",Agreement is 'Better'. Disagreement is 'Worse'.,university_of_toronto_oct_2023.pdf,2025-07-06,,high,[]
Which statement comes closer to your view: “I think AI will make the future better” or ”I think AI will make the future worse.”,AI_Sentiment,"Schwartz Reisman Institute for Technology and Society, Policy, Elections and Representation Lab (PEARL)",France,2023-10-01,29.0,37.0,34.0,1000.0,"Better, Unsure, Worse",Agreement is 'Better'. Disagreement is 'Worse'.,university_of_toronto_oct_2023.pdf,2025-07-06,,high,[]
How much do you support or oppose the development of AI?,AI_Sentiment,"Schwartz Reisman Institute for Technology and Society, Policy, Elections and Representation Lab (PEARL)",21 countries,2023-10-01,50.0,30.0,21.0,23882.0,"Strongly support, Somewhat support, Neither support nor oppose, Somewhat oppose, Strongly oppose",Agreement combines 'Strongly support' and 'Somewhat support'. Disagreement combines 'Somewhat oppose' and 'Strongly oppose'.,university_of_toronto_oct_2023.pdf,2025-07-06,,high,[]
How much do you support or oppose the development of AI?,AI_Sentiment,"Schwartz Reisman Institute for Technology and Society, Policy, Elections and Representation Lab (PEARL)",India,2023-10-01,65.0,13.0,22.0,1000.0,"Strongly support, Somewhat support, Neither support nor oppose, Somewhat oppose, Strongly oppose",Agreement combines 'Strongly support' and 'Somewhat support'. Disagreement combines 'Somewhat oppose' and 'Strongly oppose'.,university_of_toronto_oct_2023.pdf,2025-07-06,,high,[]
How much do you support or oppose the development of AI?,AI_Sentiment,"Schwartz Reisman Institute for Technology and Society, Policy, Elections and Representation Lab (PEARL)",Pakistan,2023-10-01,66.0,12.0,22.0,1000.0,"Strongly support, Somewhat support, Neither support nor oppose, Somewhat oppose, Strongly oppose",Agreement combines 'Strongly support' and 'Somewhat support'. Disagreement combines 'Somewhat oppose' and 'Strongly oppose'.,university_of_toronto_oct_2023.pdf,2025-07-06,,high,[]
How much do you support or oppose the development of AI?,AI_Sentiment,"Schwartz Reisman Institute for Technology and Society, Policy, Elections and Representation Lab (PEARL)",China,2023-10-01,72.0,10.0,18.0,1000.0,"Strongly support, Somewhat support, Neither support nor oppose, Somewhat oppose, Strongly oppose",Agreement combines 'Strongly support' and 'Somewhat support'. Disagreement combines 'Somewhat oppose' and 'Strongly oppose'.,university_of_toronto_oct_2023.pdf,2025-07-06,,high,[]
How much do you support or oppose the development of AI?,AI_Sentiment,"Schwartz Reisman Institute for Technology and Society, Policy, Elections and Representation Lab (PEARL)",Kenya,2023-10-01,69.0,9.0,22.0,1000.0,"Strongly support, Somewhat support, Neither support nor oppose, Somewhat oppose, Strongly oppose",Agreement combines 'Strongly support' and 'Somewhat support'. Disagreement combines 'Somewhat oppose' and 'Strongly oppose'.,university_of_toronto_oct_2023.pdf,2025-07-06,,high,[]
How much do you support or oppose the development of AI?,AI_Sentiment,"Schwartz Reisman Institute for Technology and Society, Policy, Elections and Representation Lab (PEARL)",Indonesia,2023-10-01,63.0,8.0,29.0,1000.0,"Strongly support, Somewhat support, Neither support nor oppose, Somewhat oppose, Strongly oppose",Agreement combines 'Strongly support' and 'Somewhat support'. Disagreement combines 'Somewhat oppose' and 'Strongly oppose'.,university_of_toronto_oct_2023.pdf,2025-07-06,,high,[]
How much do you support or oppose the development of AI?,AI_Sentiment,"Schwartz Reisman Institute for Technology and Society, Policy, Elections and Representation Lab (PEARL)",South Africa,2023-10-01,58.0,6.0,36.0,1000.0,"Strongly support, Somewhat support, Neither support nor oppose, Somewhat oppose, Strongly oppose",Agreement combines 'Strongly support' and 'Somewhat support'. Disagreement combines 'Somewhat oppose' and 'Strongly oppose'.,university_of_toronto_oct_2023.pdf,2025-07-06,,high,[]
How much do you support or oppose the development of AI?,AI_Sentiment,"Schwartz Reisman Institute for Technology and Society, Policy, Elections and Representation Lab (PEARL)",Mexico,2023-10-01,57.0,9.0,34.0,1000.0,"Strongly support, Somewhat support, Neither support nor oppose, Somewhat oppose, Strongly oppose",Agreement combines 'Strongly support' and 'Somewhat support'. Disagreement combines 'Somewhat oppose' and 'Strongly oppose'.,university_of_toronto_oct_2023.pdf,2025-07-06,,high,[]
How much do you support or oppose the development of AI?,AI_Sentiment,"Schwartz Reisman Institute for Technology and Society, Policy, Elections and Representation Lab (PEARL)",Brazil,2023-10-01,56.0,8.0,36.0,1000.0,"Strongly support, Somewhat support, Neither support nor oppose, Somewhat oppose, Strongly oppose",Agreement combines 'Strongly support' and 'Somewhat support'. Disagreement combines 'Somewhat oppose' and 'Strongly oppose'.,university_of_toronto_oct_2023.pdf,2025-07-06,,high,[]
How much do you support or oppose the development of AI?,AI_Sentiment,"Schwartz Reisman Institute for Technology and Society, Policy, Elections and Representation Lab (PEARL)",21 countries,2023-10-01,50.0,30.0,20.0,1000.0,"Strongly support, Somewhat support, Neither support nor oppose, Somewhat oppose, Strongly oppose",Agreement combines 'Strongly support' and 'Somewhat support'. Disagreement combines 'Somewhat oppose' and 'Strongly oppose'.,university_of_toronto_oct_2023.pdf,2025-07-06,,high,[]
How much do you support or oppose the development of AI?,AI_Sentiment,"Schwartz Reisman Institute for Technology and Society, Policy, Elections and Representation Lab (PEARL)",Chile,2023-10-01,48.0,9.0,43.0,1000.0,"Strongly support, Somewhat support, Neither support nor oppose, Somewhat oppose, Strongly oppose",Agreement combines 'Strongly support' and 'Somewhat support'. Disagreement combines 'Somewhat oppose' and 'Strongly oppose'.,university_of_toronto_oct_2023.pdf,2025-07-06,,high,[]
How much do you support or oppose the development of AI?,AI_Sentiment,"Schwartz Reisman Institute for Technology and Society, Policy, Elections and Representation Lab (PEARL)",Spain,2023-10-01,46.0,13.0,41.0,1000.0,"Strongly support, Somewhat support, Neither support nor oppose, Somewhat oppose, Strongly oppose",Agreement combines 'Strongly support' and 'Somewhat support'. Disagreement combines 'Somewhat oppose' and 'Strongly oppose'.,university_of_toronto_oct_2023.pdf,2025-07-06,,high,[]
How much do you support or oppose the development of AI?,AI_Sentiment,"Schwartz Reisman Institute for Technology and Society, Policy, Elections and Representation Lab (PEARL)",Italy,2023-10-01,45.0,14.0,41.0,1000.0,"Strongly support, Somewhat support, Neither support nor oppose, Somewhat oppose, Strongly oppose",Agreement combines 'Strongly support' and 'Somewhat support'. Disagreement combines 'Somewhat oppose' and 'Strongly oppose'.,university_of_toronto_oct_2023.pdf,2025-07-06,,high,[]
How much do you support or oppose the development of AI?,AI_Sentiment,"Schwartz Reisman Institute for Technology and Society, Policy, Elections and Representation Lab (PEARL)",Canada,2023-10-01,44.0,14.0,42.0,1000.0,"Strongly support, Somewhat support, Neither support nor oppose, Somewhat oppose, Strongly oppose",Agreement combines 'Strongly support' and 'Somewhat support'. Disagreement combines 'Somewhat oppose' and 'Strongly oppose'.,university_of_toronto_oct_2023.pdf,2025-07-06,,high,[]
